algo_id,run_id,status,objective,items,aisles,exec_time
ils_baseline,2,feasible,14.976470588235294,1273,85,600.451
ils_baseline,1,feasible,15.409090909090908,339,22,600.511
ils_baseline,3,feasible,14.96551724137931,868,58,600.385
ils_high_perturb,1,feasible,15.545454545454545,342,22,600.483
ils_high_perturb,2,feasible,15.09375,483,32,600.802
ils_high_perturb,3,feasible,15.714285714285714,330,21,600.719
ils_low_perturb,2,feasible,16.142857142857142,339,21,600.706
ils_low_perturb,1,feasible,16.047619047619047,337,21,600.775
ils_low_perturb,3,feasible,15.80952380952381,332,21,600.371
ils_deep_local,1,feasible,15.925925925925926,430,27,600.472
ils_deep_local,2,feasible,15.27027027027027,565,37,600.491
ils_deep_local,3,feasible,15.952380952380953,335,21,600.456
ils_shallow_local,2,feasible,15.409090909090908,339,22,600.592
ils_shallow_local,1,feasible,14.88,372,25,600.756
ils_shallow_local,3,feasible,16.0,336,21,600.413
ils_relaxed_accept,1,feasible,15.023809523809524,631,42,600.615
ils_relaxed_accept,2,feasible,15.117647058823529,1285,85,600.696
ils_relaxed_accept,3,feasible,14.931818181818182,657,44,600.479
