algo_id,run_id,status,objective,items,aisles,exec_time
simple_all,3,feasible,5.230769230769231,68,13,0.085
simple_all,6,feasible,5.230769230769231,68,13,0.11
simple_all,4,feasible,5.230769230769231,68,13,0.153
simple_all,10,feasible,5.230769230769231,68,13,0.155
simple_all,5,feasible,5.230769230769231,68,13,0.17
simple_all,2,feasible,5.230769230769231,68,13,0.202
simple_all,1,feasible,5.230769230769231,68,13,0.21
simple_all,9,feasible,5.230769230769231,68,13,0.212
simple_all,8,feasible,5.230769230769231,68,13,0.213
simple_all,7,feasible,5.230769230769231,68,13,0.276
simple_all,13,feasible,5.230769230769231,68,13,0.131
simple_all,12,feasible,5.230769230769231,68,13,0.162
simple_all,11,feasible,5.230769230769231,68,13,0.202
simple_all,16,feasible,5.230769230769231,68,13,0.145
simple_all,14,feasible,5.230769230769231,68,13,0.205
simple_all,15,feasible,5.230769230769231,68,13,0.21
simple_all,19,feasible,5.230769230769231,68,13,0.122
simple_all,20,feasible,5.230769230769231,68,13,0.119
simple_all,17,feasible,5.230769230769231,68,13,0.161
simple_all,21,feasible,5.230769230769231,68,13,0.085
simple_all,18,feasible,5.230769230769231,68,13,0.161
simple_all,22,feasible,5.230769230769231,68,13,0.125
simple_all,23,feasible,5.230769230769231,68,13,0.149
simple_all,26,feasible,5.230769230769231,68,13,0.073
simple_all,24,feasible,5.230769230769231,68,13,0.142
simple_all,27,feasible,5.230769230769231,68,13,0.155
simple_all,28,feasible,5.230769230769231,68,13,0.161
simple_all,29,feasible,5.230769230769231,68,13,0.147
simple_all,25,feasible,5.230769230769231,68,13,0.206
simple_all,30,feasible,5.230769230769231,68,13,0.207
