algo_id,run_id,status,objective,items,aisles,exec_time
simple_all,5,feasible,35.16,4395,125,1.02
simple_all,4,feasible,35.16,4395,125,1.153
simple_all,1,feasible,35.16,4395,125,1.242
simple_all,2,feasible,35.16,4395,125,1.202
simple_all,10,feasible,35.16,4395,125,0.892
simple_all,7,feasible,35.16,4395,125,1.043
simple_all,8,feasible,35.16,4395,125,1.182
simple_all,9,feasible,35.16,4395,125,1.084
simple_all,3,feasible,35.16,4395,125,1.419
simple_all,6,feasible,35.16,4395,125,1.468
simple_all,15,feasible,35.16,4395,125,0.7
simple_all,12,feasible,35.16,4395,125,0.83
simple_all,13,feasible,35.16,4395,125,1.074
simple_all,16,feasible,35.16,4395,125,1.125
simple_all,17,feasible,35.16,4395,125,0.968
simple_all,14,feasible,35.16,4395,125,1.337
simple_all,19,feasible,35.16,4395,125,1.051
simple_all,11,feasible,35.16,4395,125,1.465
simple_all,20,feasible,35.16,4395,125,0.898
simple_all,18,feasible,35.16,4395,125,1.387
simple_all,22,feasible,35.16,4395,125,0.708
simple_all,21,feasible,35.16,4395,125,1.083
simple_all,24,feasible,35.16,4395,125,0.771
simple_all,26,feasible,35.16,4395,125,0.907
simple_all,23,feasible,35.16,4395,125,1.241
simple_all,28,feasible,35.16,4395,125,1.043
simple_all,25,feasible,35.16,4395,125,1.589
simple_all,30,feasible,35.16,4395,125,1.361
simple_all,29,feasible,35.16,4395,125,1.317
simple_all,27,feasible,35.16,4395,125,1.826
