algo_id,run_id,status,objective,items,aisles,exec_time
ils,1,feasible,111.78571428571429,1565,14,601.042
ils,2,feasible,111.78571428571429,1565,14,601.209
ils,3,feasible,112.64285714285714,1577,14,600.988
ils,4,feasible,111.78571428571429,1565,14,601.12
ils,5,feasible,111.78571428571429,1565,14,601.14
ils_low_max_iters,1,feasible,112.14285714285714,1570,14,601.106
ils_low_max_iters,2,feasible,111.78571428571429,1565,14,601.194
ils_low_max_iters,3,feasible,111.78571428571429,1565,14,601.054
ils_low_max_iters,4,feasible,111.78571428571429,1565,14,600.935
ils_low_max_iters,5,feasible,111.85714285714286,1566,14,601.131
