algo_id,run_id,status,objective,items,aisles,exec_time
simple_all,1,feasible,38.99090909090909,4289,110,0.759
simple_all,2,feasible,38.99090909090909,4289,110,0.784
simple_all,5,feasible,38.99090909090909,4289,110,0.854
simple_all,6,feasible,38.99090909090909,4289,110,0.94
simple_all,3,feasible,38.99090909090909,4289,110,1.263
simple_all,4,feasible,38.99090909090909,4289,110,1.288
simple_all,10,feasible,38.99090909090909,4289,110,0.826
simple_all,7,feasible,38.99090909090909,4289,110,1.379
simple_all,9,feasible,38.99090909090909,4289,110,1.098
simple_all,11,feasible,38.99090909090909,4289,110,0.955
simple_all,8,feasible,38.99090909090909,4289,110,1.299
simple_all,12,feasible,38.99090909090909,4289,110,1.402
simple_all,15,feasible,38.99090909090909,4289,110,0.868
simple_all,14,feasible,38.99090909090909,4289,110,0.81
simple_all,16,feasible,38.99090909090909,4289,110,1.013
simple_all,19,feasible,38.99090909090909,4289,110,0.842
simple_all,17,feasible,38.99090909090909,4289,110,1.006
simple_all,21,feasible,38.99090909090909,4289,110,0.771
simple_all,18,feasible,38.99090909090909,4289,110,1.08
simple_all,13,feasible,38.99090909090909,4289,110,1.736
simple_all,20,feasible,38.99090909090909,4289,110,1.063
simple_all,22,feasible,38.99090909090909,4289,110,0.802
simple_all,24,feasible,38.99090909090909,4289,110,0.774
simple_all,26,feasible,38.99090909090909,4289,110,0.842
simple_all,28,feasible,38.99090909090909,4289,110,0.924
simple_all,27,feasible,38.99090909090909,4289,110,1.153
simple_all,25,feasible,38.99090909090909,4289,110,1.351
simple_all,23,feasible,38.99090909090909,4289,110,1.705
simple_all,30,feasible,38.99090909090909,4289,110,1.129
simple_all,29,feasible,38.99090909090909,4289,110,1.316
