algo_id,run_id,status,objective,items,aisles,exec_time
simple_all,1,feasible,59.25,28203,476,16.531
simple_all,5,feasible,59.25,28203,476,15.567
simple_all,2,feasible,59.374736842105264,28203,475,18.176
simple_all,3,feasible,59.374736842105264,28203,475,16.2
simple_all,7,feasible,59.25,28203,476,19.632
simple_all,4,feasible,59.25,28203,476,23.136
simple_all,6,feasible,59.374736842105264,28203,475,16.159
simple_all,8,feasible,59.374736842105264,28203,475,20.268
simple_all,10,feasible,59.25,28203,476,15.594
simple_all,9,feasible,59.374736842105264,28203,475,17.43
simple_all,14,feasible,59.25,28203,476,14.224
simple_all,12,feasible,59.5,28203,474,16.795
simple_all,15,feasible,59.25,28203,476,14.569
simple_all,11,feasible,59.25,28203,476,17.554
simple_all,13,feasible,59.374736842105264,28203,475,23.465
simple_all,17,feasible,59.25,28203,476,22.102
simple_all,18,feasible,59.25,28203,476,19.762
simple_all,16,feasible,59.625792811839325,28203,473,19.828
simple_all,19,feasible,59.374736842105264,28203,475,14.465
simple_all,20,feasible,59.5,28203,474,16.608
simple_all,23,feasible,59.25,28203,476,16.682
simple_all,21,feasible,59.5,28203,474,19.519
simple_all,22,feasible,59.5,28203,474,20.92
simple_all,24,feasible,59.5,28203,474,17.095
simple_all,28,feasible,59.25,28203,476,17.12
simple_all,26,feasible,59.25,28203,476,23.043
simple_all,25,feasible,59.374736842105264,28203,475,15.109
simple_all,27,feasible,59.25,28203,476,16.132
simple_all,29,feasible,59.25,28203,476,16.406
simple_all,30,feasible,59.25,28203,476,18.529
