algo_id,run_id,status,objective,items,aisles,exec_time
simple_all,1,feasible,49.68987341772152,23553,474,13.952
simple_all,10,feasible,49.48109243697479,23553,476,16.433
simple_all,2,feasible,49.79492600422833,23553,473,14.217
simple_all,5,feasible,49.68987341772152,23553,474,13.617
simple_all,4,feasible,49.58526315789474,23553,475,15.557
simple_all,8,feasible,49.58526315789474,23553,475,12.718
simple_all,3,feasible,49.58526315789474,23553,475,15.689
simple_all,9,feasible,49.58526315789474,23553,475,12.297
simple_all,6,feasible,49.90042372881356,23553,472,13.827
simple_all,7,feasible,49.68987341772152,23553,474,18.224
simple_all,11,feasible,49.48109243697479,23553,476,18.383
simple_all,13,feasible,49.48109243697479,23553,476,15.097
simple_all,16,feasible,49.48109243697479,23553,476,16.048
simple_all,18,feasible,49.48109243697479,23553,476,16.904
simple_all,12,feasible,49.48109243697479,23553,476,20.331
simple_all,14,feasible,49.48109243697479,23553,476,12.434
simple_all,15,feasible,49.68987341772152,23553,474,13.876
simple_all,17,feasible,49.48109243697479,23553,476,13.853
simple_all,19,feasible,49.58526315789474,23553,475,14.865
simple_all,20,feasible,49.58526315789474,23553,475,14.286
simple_all,24,feasible,49.48109243697479,23553,476,12.062
simple_all,25,feasible,49.48109243697479,23553,476,14.052
simple_all,21,feasible,49.58526315789474,23553,475,16.664
simple_all,22,feasible,49.58526315789474,23553,475,13.325
simple_all,28,feasible,49.48109243697479,23553,476,15.455
simple_all,23,feasible,49.79492600422833,23553,473,19.42
simple_all,26,feasible,49.48109243697479,23553,476,13.787
simple_all,27,feasible,49.48109243697479,23553,476,12.433
simple_all,29,feasible,49.58526315789474,23553,475,16.154
simple_all,30,feasible,49.58526315789474,23553,475,15.826
