algo_id,run_id,status,objective,items,aisles,exec_time
ils_300,2,feasible,163.13333333333333,2447,15,61.898
ils_300,1,feasible,162.73333333333332,2441,15,62.55
ils_300,3,feasible,162.86666666666667,2443,15,62.032
ils_300,4,feasible,163.0,2445,15,61.816
ils_300,5,feasible,162.8,2442,15,61.944
ils_300,6,feasible,162.33333333333334,2435,15,62.184
ils_300,9,feasible,162.66666666666666,2440,15,62.04
ils_300,8,feasible,162.53333333333333,2438,15,62.134
ils_300,7,feasible,166.0,2324,14,62.438
ils_300,10,feasible,163.0,2445,15,62.07
