algo_id,run_id,status,objective,items,aisles,exec_time
ils,1,feasible,181.0909090909091,1992,11,601.603
ils,2,feasible,181.0909090909091,1992,11,601.399
ils,3,feasible,181.0909090909091,1992,11,601.278
ils,4,feasible,181.0909090909091,1992,11,601.475
ils,5,feasible,181.0909090909091,1992,11,601.301
ils_low_max_iters,1,feasible,181.0909090909091,1992,11,601.04
ils_low_max_iters,2,feasible,181.0909090909091,1992,11,601.376
ils_low_max_iters,3,feasible,181.0909090909091,1992,11,600.973
ils_low_max_iters,4,feasible,181.0909090909091,1992,11,601.032
ils_low_max_iters,5,feasible,181.0909090909091,1992,11,601.259
