algo_id,run_id,status,objective,items,aisles,exec_time
ils,1,feasible,15.782608695652174,363,23,600.831
ils,2,feasible,14.833333333333334,356,24,600.86
ils_low_max_iters,1,feasible,15.0,465,31,168.794
ils,3,feasible,14.608695652173912,336,23,600.578
ils,4,feasible,15.461538461538462,402,26,600.654
ils_low_max_iters,5,feasible,15.136363636363637,333,22,215.742
ils_low_max_iters,4,feasible,15.318181818181818,337,22,221.84
ils,5,feasible,15.217391304347826,350,23,600.624
ils_low_max_iters,2,feasible,14.666666666666666,352,24,320.638
ils_low_max_iters,3,feasible,16.5,330,20,362.318
