algo_id,run_id,status,objective,items,aisles,exec_time
ils,2,feasible,667.3333333333334,2002,3,11.356
ils,1,feasible,667.3333333333334,2002,3,11.537
ils,3,feasible,667.3333333333334,2002,3,10.655
ils,4,feasible,667.3333333333334,2002,3,11.002
ils_low_max_iters,1,feasible,667.3333333333334,2002,3,10.652
ils,5,feasible,667.3333333333334,2002,3,11.089
ils_low_max_iters,2,feasible,667.3333333333334,2002,3,10.98
ils_low_max_iters,3,feasible,667.3333333333334,2002,3,10.891
ils_low_max_iters,4,feasible,667.3333333333334,2002,3,10.757
ils_low_max_iters,5,feasible,667.3333333333334,2002,3,11.243
