algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,38262,feasible,667.3333333333334,2002,3,600.846
gvns_10000_0.1265_0.09_4,2,31244,feasible,667.3333333333334,2002,3,600.714
