algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,45134,feasible,202.5,810,4,600.611
gvns_10000_0.1265_0.09_4,2,21615,feasible,202.75,811,4,600.661
