algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,3822,feasible,962.375,7699,8,609.904
gvns_10000_0.1265_0.09_4,2,1070,feasible,962.375,7699,8,610.843
