algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,23396,feasible,191.85714285714286,1343,7,600.57
gvns_10000_0.1265_0.09_4,2,34574,feasible,191.57142857142858,1341,7,600.858
