algo_id,run_id,status,objective,items,aisles,exec_time
ils,1,feasible,161.66666666666666,2425,15,601.669
ils,2,feasible,161.66666666666666,2425,15,601.33
ils,3,feasible,161.66666666666666,2425,15,601.009
ils,4,feasible,161.66666666666666,2425,15,601.283
ils,5,feasible,161.66666666666666,2425,15,601.064
ils_low_max_iters,1,feasible,161.66666666666666,2425,15,601.46
ils_low_max_iters,2,feasible,161.66666666666666,2425,15,601.025
ils_low_max_iters,3,feasible,161.66666666666666,2425,15,601.369
ils_low_max_iters,4,feasible,161.66666666666666,2425,15,601.372
ils_low_max_iters,5,feasible,161.66666666666666,2425,15,601.386
