algo_id,run_id,status,objective,items,aisles,exec_time
ils,1,feasible,81.07142857142857,1135,14,601.081
ils,2,feasible,81.07142857142857,1135,14,601.052
ils,3,feasible,81.07142857142857,1135,14,600.921
ils,4,feasible,81.07142857142857,1135,14,600.661
ils,5,feasible,81.07142857142857,1135,14,600.845
ils_low_max_iters,1,feasible,81.07142857142857,1135,14,600.727
ils_low_max_iters,2,feasible,81.07142857142857,1135,14,600.725
ils_low_max_iters,3,feasible,81.07142857142857,1135,14,600.772
ils_low_max_iters,4,feasible,81.07142857142857,1135,14,600.748
ils_low_max_iters,5,feasible,81.07142857142857,1135,14,600.677
