algo_id,run_id,status,objective,items,aisles,exec_time
ils,1,feasible,153.0,2754,18,600.477
ils,2,feasible,155.66666666666666,2802,18,600.589
ils,3,feasible,155.61111111111111,2801,18,600.404
ils,4,feasible,152.42857142857142,1067,7,600.456
ils,5,feasible,155.66666666666666,2802,18,600.667
ils_low_max_iters,1,feasible,155.66666666666666,2802,18,600.45
ils_low_max_iters,2,feasible,155.66666666666666,2802,18,600.425
ils_low_max_iters,3,feasible,155.0,2790,18,600.592
ils_low_max_iters,4,feasible,155.66666666666666,2802,18,600.46
ils_low_max_iters,5,feasible,153.77777777777777,2768,18,600.548
