algo_id,run_id,status,objective,items,aisles,exec_time
ils,1,feasible,83.14285714285714,2910,35,600.42
ils,2,feasible,83.3125,2666,32,600.647
ils,3,feasible,83.51428571428572,2923,35,600.896
ils,4,feasible,83.0,2158,26,600.576
ils,5,feasible,83.16666666666667,1996,24,600.889
ils_low_max_iters,1,feasible,83.11764705882354,2826,34,600.657
ils_low_max_iters,2,feasible,83.04545454545455,1827,22,600.579
ils_low_max_iters,3,feasible,83.0909090909091,1828,22,600.657
ils_low_max_iters,4,feasible,82.72222222222223,1489,18,600.66
ils_low_max_iters,5,feasible,82.9090909090909,1824,22,600.524
