algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns,1,58801,feasible,15.904761904761905,334,21,601.304
gvns_2,2,18374,feasible,15.863636363636363,349,22,601.911
gvns_2,1,58801,feasible,15.666666666666666,376,24,602.259
gvns,2,18374,feasible,15.80952380952381,332,21,602.263
