algo_id,run_id,status,objective,items,aisles,exec_time
simple_all,1,feasible,10.40625,999,96,0.425
simple_all,2,feasible,10.40625,999,96,0.455
simple_all,3,feasible,10.40625,999,96,0.495
simple_all,4,feasible,10.40625,999,96,0.469
simple_all,5,feasible,10.40625,999,96,0.502
simple_all,6,feasible,10.40625,999,96,0.473
simple_all,10,feasible,10.40625,999,96,0.487
simple_all,7,feasible,10.40625,999,96,0.638
simple_all,12,feasible,10.40625,999,96,0.453
simple_all,8,feasible,10.40625,999,96,0.71
simple_all,11,feasible,10.40625,999,96,0.533
simple_all,9,feasible,10.40625,999,96,0.71
simple_all,13,feasible,10.40625,999,96,0.522
simple_all,14,feasible,10.40625,999,96,0.332
simple_all,15,feasible,10.40625,999,96,0.468
simple_all,17,feasible,10.40625,999,96,0.581
simple_all,18,feasible,10.40625,999,96,0.515
simple_all,20,feasible,10.40625,999,96,0.454
simple_all,16,feasible,10.40625,999,96,0.869
simple_all,21,feasible,10.40625,999,96,0.6
simple_all,19,feasible,10.40625,999,96,0.794
simple_all,22,feasible,10.40625,999,96,0.588
simple_all,23,feasible,10.40625,999,96,0.538
simple_all,24,feasible,10.40625,999,96,0.507
simple_all,29,feasible,10.40625,999,96,0.291
simple_all,28,feasible,10.40625,999,96,0.435
simple_all,25,feasible,10.40625,999,96,0.786
simple_all,27,feasible,10.40625,999,96,0.575
simple_all,30,feasible,10.40625,999,96,0.413
simple_all,26,feasible,10.40625,999,96,0.75
