algo_id,run_id,status,objective,items,aisles,exec_time
ils,1,feasible,155.66666666666666,2802,18,10.59
ils,2,feasible,154.27777777777777,2777,18,10.699
ils,3,feasible,153.77777777777777,2768,18,10.554
ils,5,feasible,154.72222222222223,2785,18,10.622
ils,4,feasible,155.61111111111111,2801,18,10.756
ils_low_max_iters,1,feasible,155.66666666666666,2802,18,10.851
ils_low_max_iters,2,feasible,155.66666666666666,2802,18,10.613
ils_low_max_iters,3,feasible,155.61111111111111,2801,18,10.866
ils_low_max_iters,4,feasible,155.66666666666666,2802,18,10.541
ils_low_max_iters,5,feasible,155.61111111111111,2801,18,10.751
