algo_id,run_id,status,objective,items,aisles,exec_time
simple_random_simple,3,feasible,9.146666666666667,686,75,0.148387
simple_random_multi,1,feasible,9.942028985507246,686,69,0.0285718
simple_random_simple,1,feasible,9.397260273972602,686,73,0.209103
simple_random_multi,2,feasible,9.27027027027027,686,74,0.0286156
simple_random_simple,2,feasible,9.026315789473685,686,76,0.187466
simple_random_multi,3,feasible,9.146666666666667,686,75,0.0289707
simple_random_simple,4,feasible,9.527777777777779,686,72,0.171662
simple_random_multi,4,feasible,9.661971830985916,686,71,0.0369554
simple_random_multi,5,feasible,9.527777777777779,686,72,0.0228563
simple_random_simple,5,feasible,9.27027027027027,686,74,0.161037
simple_random_exact,3,feasible,9.27027027027027,686,74,0.0319426
simple_random_exact,5,feasible,9.527777777777779,686,72,0.029934
simple_random_exact,4,feasible,9.661971830985916,686,71,0.0323419
simple_random_exact,1,feasible,9.942028985507246,686,69,0.0341497
simple_random_exact,2,feasible,9.27027027027027,686,74,0.0332601
simple_asc_multi,2,feasible,9.661971830985916,686,71,0.0258817
simple_asc_multi,4,feasible,9.661971830985916,686,71,0.0295225
simple_asc_multi,3,feasible,9.661971830985916,686,71,0.0285651
simple_asc_multi,1,feasible,9.661971830985916,686,71,0.0288303
simple_asc_exact,1,feasible,9.661971830985916,686,71,0.0333942
simple_asc_exact,2,feasible,9.661971830985916,686,71,0.0286149
simple_asc_multi,5,feasible,9.661971830985916,686,71,0.0348899
simple_asc_exact,5,feasible,9.661971830985916,686,71,0.0280023
simple_asc_exact,3,feasible,9.661971830985916,686,71,0.0461775
simple_asc_exact,4,feasible,9.661971830985916,686,71,0.0258532
simple_asc_simple,1,feasible,9.27027027027027,686,74,0.150731
simple_asc_simple,2,feasible,9.27027027027027,686,74,0.159188
simple_asc_simple,3,feasible,9.27027027027027,686,74,0.16149
simple_desc_multi,1,feasible,9.661971830985916,686,71,0.0251078
simple_desc_multi,2,feasible,9.661971830985916,686,71,0.0405
