algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,8182,feasible,2.0,2,1,600.015
gvns_10000_0.1265_0.09_4,2,76800,feasible,2.0,2,1,600.012
