algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,43338,feasible,202.0,202,1,600.145
gvns_10000_0.1265_0.09_4,2,19162,feasible,202.0,202,1,600.136
