algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,91310,feasible,691.0,691,1,600.778
gvns_10000_0.1265_0.09_4,2,55319,feasible,691.0,691,1,600.89
