algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,85526,feasible,3.5,7,2,600.023
gvns_10000_0.1265_0.09_4,2,51582,feasible,3.5,7,2,600.03
