algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,64302,feasible,5.0,5,1,600.012
gvns_10000_0.1265_0.09_4,2,4245,feasible,5.0,5,1,600.011
