algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,2,7869,feasible,117.38461538461539,1526,13,600.954
gvns_10000_0.1265_0.09_4,1,78849,feasible,117.38461538461539,1526,13,601.284
