algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,7177,feasible,36.5,73,2,600.096
gvns_10000_0.1265_0.09_4,2,40344,feasible,36.5,73,2,600.058
