algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,2,52534,feasible,12.0,48,4,600.038
gvns_10000_0.1265_0.09_4,1,9300,feasible,12.0,48,4,600.041
