algo_id,run_id,status,objective,items,aisles,exec_time
simple_all,3,feasible,30.290076335877863,3968,131,1.195
simple_all,1,feasible,30.290076335877863,3968,131,1.519
simple_all,5,feasible,30.290076335877863,3968,131,1.452
simple_all,4,feasible,30.290076335877863,3968,131,1.501
simple_all,2,feasible,30.290076335877863,3968,131,1.63
simple_all,9,feasible,30.290076335877863,3968,131,1.472
simple_all,6,feasible,30.290076335877863,3968,131,1.697
simple_all,7,feasible,30.290076335877863,3968,131,1.588
simple_all,10,feasible,30.290076335877863,3968,131,1.7
simple_all,8,feasible,30.290076335877863,3968,131,1.78
simple_all,12,feasible,30.290076335877863,3968,131,1.135
simple_all,13,feasible,30.290076335877863,3968,131,1.51
simple_all,11,feasible,30.290076335877863,3968,131,1.887
simple_all,15,feasible,30.290076335877863,3968,131,1.636
simple_all,14,feasible,30.290076335877863,3968,131,1.513
simple_all,16,feasible,30.290076335877863,3968,131,1.397
simple_all,17,feasible,30.290076335877863,3968,131,1.56
simple_all,18,feasible,30.290076335877863,3968,131,1.424
simple_all,19,feasible,30.290076335877863,3968,131,1.378
simple_all,20,feasible,30.290076335877863,3968,131,1.534
simple_all,21,feasible,30.290076335877863,3968,131,1.192
simple_all,24,feasible,30.290076335877863,3968,131,1.172
simple_all,25,feasible,30.290076335877863,3968,131,1.206
simple_all,22,feasible,30.290076335877863,3968,131,1.761
simple_all,23,feasible,30.290076335877863,3968,131,1.491
simple_all,26,feasible,30.290076335877863,3968,131,1.51
simple_all,27,feasible,30.290076335877863,3968,131,1.291
simple_all,28,feasible,30.290076335877863,3968,131,1.213
simple_all,30,feasible,30.290076335877863,3968,131,1.197
simple_all,29,feasible,30.290076335877863,3968,131,2.02
