algo_id,run_id,status,objective,items,aisles,exec_time
simple_all,1,feasible,26.75187969924812,3558,133,0.948
simple_all,3,feasible,26.75187969924812,3558,133,0.857
simple_all,2,feasible,26.75187969924812,3558,133,1.112
simple_all,5,feasible,26.75187969924812,3558,133,0.729
simple_all,6,feasible,26.75187969924812,3558,133,0.758
simple_all,4,feasible,26.75187969924812,3558,133,1.106
simple_all,9,feasible,26.75187969924812,3558,133,0.906
simple_all,8,feasible,26.75187969924812,3558,133,1.065
simple_all,10,feasible,26.75187969924812,3558,133,1.009
simple_all,7,feasible,26.75187969924812,3558,133,1.198
simple_all,12,feasible,26.75187969924812,3558,133,0.802
simple_all,11,feasible,26.75187969924812,3558,133,0.909
simple_all,13,feasible,26.75187969924812,3558,133,0.931
simple_all,14,feasible,26.75187969924812,3558,133,1.023
simple_all,16,feasible,26.75187969924812,3558,133,0.96
simple_all,19,feasible,26.75187969924812,3558,133,0.689
simple_all,17,feasible,26.75187969924812,3558,133,0.983
simple_all,15,feasible,26.75187969924812,3558,133,1.376
simple_all,18,feasible,26.75187969924812,3558,133,0.947
simple_all,22,feasible,26.75187969924812,3558,133,0.704
simple_all,23,feasible,26.75187969924812,3558,133,0.741
simple_all,20,feasible,26.75187969924812,3558,133,1.017
simple_all,21,feasible,26.75187969924812,3558,133,1.134
simple_all,24,feasible,26.75187969924812,3558,133,0.93
simple_all,28,feasible,26.75187969924812,3558,133,0.754
simple_all,25,feasible,26.75187969924812,3558,133,1.062
simple_all,29,feasible,26.75187969924812,3558,133,0.953
simple_all,27,feasible,26.75187969924812,3558,133,0.94
simple_all,26,feasible,26.75187969924812,3558,133,1.254
simple_all,30,feasible,26.75187969924812,3558,133,1.198
