algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,18373,feasible,149.6,748,5,600.45
gvns_10000_0.1265_0.09_4,2,60376,feasible,149.6,748,5,600.363
