algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,89721,feasible,892.8,8928,10,611.542
gvns_10000_0.1265_0.09_4,2,31628,feasible,893.9,8939,10,613.315
