algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,65097,feasible,82.35714285714286,1153,14,601.093
gvns_10000_0.1265_0.09_4,2,47617,feasible,82.5,1155,14,601.049
