algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,34075,feasible,226.5,2265,10,601.861
gvns_10000_0.1265_0.09_4,2,54040,feasible,226.1,2261,10,602.042
