algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,1,1318,feasible,444.0,1332,3,601.228
gvns_10000_0.1265_0.09_4,2,29650,feasible,444.0,1332,3,601.264
