algo_id,run_id,seed,status,objective,items,aisles,exec_time
gvns_10000_0.1265_0.09_4,2,42149,feasible,877.6666666666666,5266,6,607.254
gvns_10000_0.1265_0.09_4,1,71184,feasible,877.6666666666666,5266,6,608.308
